timestamp,eye_open,perclos,mar,head_tilt,head_nod,status
1769707841.9821522,8.4,0.0,0.23,1,0,WARNING
1769707842.0158436,8.69,0.0,0.23,1,0,WARNING
1769707842.0540242,8.71,0.0,0.23,1,0,WARNING
1769707842.0792787,8.62,0.0,0.23,1,0,WARNING
1769707842.1136591,8.46,0.0,0.23,1,0,WARNING
1769707842.144575,8.29,0.0,0.23,1,0,WARNING
1769707842.1784494,8.5,0.0,0.23,1,0,WARNING
1769707842.2241223,8.46,0.0,0.23,1,0,WARNING
1769707842.2570794,8.3,0.0,0.23,1,0,WARNING
1769707842.2955754,8.44,0.0,0.23,1,0,WARNING
1769707842.3310127,8.51,0.0,0.23,1,0,WARNING
1769707842.3518026,8.59,0.0,0.23,1,0,WARNING
1769707842.3870714,8.69,0.0,0.23,1,0,WARNING
1769707842.4180114,8.42,0.0,0.23,1,0,WARNING
1769707842.449125,8.52,0.0,0.23,1,0,WARNING
1769707842.47882,8.62,0.0,0.23,1,0,WARNING
1769707842.542233,8.74,0.0,0.23,1,0,WARNING
1769707842.5766912,8.79,0.0,0.23,1,0,WARNING
1769707842.6476915,8.69,0.0,0.23,1,0,WARNING
1769707842.6618233,8.72,0.0,0.23,1,0,WARNING
1769707842.6912131,8.44,0.0,0.23,1,0,WARNING
1769707842.7184103,8.46,0.0,0.23,1,0,WARNING
1769707842.7426805,7.27,0.0,0.23,1,0,WARNING
1769707842.7850418,5.44,0.0,0.23,1,0,WARNING
1769707842.8060672,5.19,0.0,0.23,1,0,WARNING
1769707842.8322337,4.04,0.0,0.23,1,0,WARNING
1769707842.887354,3.51,0.0,0.23,1,0,WARNING
1769707842.9052713,3.68,0.0,0.23,1,0,WARNING
1769707842.9268575,3.33,0.0,0.23,1,0,WARNING
1769707842.9776967,4.34,0.0,0.23,1,0,WARNING
1769707843.0316796,3.18,0.0,0.23,1,0,WARNING
1769707843.04326,3.21,0.0,0.23,1,0,WARNING
1769707843.0965033,3.76,0.0,0.23,1,0,WARNING
1769707843.1396618,5.54,0.0,0.23,1,0,WARNING
1769707843.1561897,5.33,0.0,0.23,1,0,WARNING
1769707843.1834562,6.65,0.0,0.23,1,0,WARNING
1769707843.2054012,6.66,0.0,0.23,1,0,WARNING
1769707843.237855,7.76,0.0,0.23,1,0,WARNING
1769707843.2884731,8.0,0.0,0.23,1,0,WARNING
1769707843.301499,8.28,0.0,0.23,1,0,WARNING
1769707843.328717,8.05,0.0,0.23,1,0,WARNING
1769707843.3748817,7.79,0.0,0.23,1,0,WARNING
1769707843.426386,7.88,0.0,0.23,1,0,WARNING
1769707843.4446518,7.93,0.0,0.23,1,0,WARNING
1769707843.469564,7.99,0.0,0.23,1,0,WARNING
1769707843.536397,8.03,0.0,0.23,1,0,WARNING
1769707843.5547695,8.13,0.0,0.23,1,0,WARNING
1769707843.589038,8.06,0.0,0.23,1,0,WARNING
1769707843.6057715,8.18,0.0,0.23,1,0,WARNING
1769707843.629929,8.39,0.0,0.23,1,0,WARNING
1769707843.6812544,8.24,0.0,0.23,1,0,WARNING
1769707843.7014923,8.22,0.0,0.23,1,0,WARNING
1769707843.7266421,8.16,0.0,0.23,1,0,WARNING
1769707843.7742994,8.27,0.0,0.23,1,0,WARNING
1769707843.8219497,8.09,0.0,0.23,1,0,WARNING
1769707843.8393598,8.08,0.0,0.23,1,0,WARNING
1769707843.8716352,8.18,0.0,0.23,1,0,WARNING
1769707843.9251835,7.97,0.0,0.23,1,0,WARNING
1769707843.946229,8.0,0.0,0.23,1,0,WARNING
1769707843.9656973,8.05,0.0,0.23,1,0,WARNING
1769707844.0299616,8.01,0.0,0.23,1,0,WARNING
1769707844.0481162,8.07,0.0,0.23,1,0,WARNING
1769707844.077761,8.08,0.0,0.23,1,0,WARNING
1769707844.0956466,8.13,0.0,0.23,1,0,WARNING
1769707844.126132,7.9,0.0,0.23,1,0,WARNING
1769707844.1807733,8.04,0.0,0.23,1,0,WARNING
1769707844.2243056,3.97,0.0,0.23,1,0,WARNING
1769707844.2475307,4.22,0.0,0.23,1,0,WARNING
1769707844.2763338,2.04,0.02,0.23,1,0,DROWSY
1769707845.3095841,4.63,0.02,0.23,1,0,WARNING
1769707845.3312414,5.19,0.02,0.23,1,0,WARNING
1769707845.3471882,7.17,0.02,0.23,1,0,WARNING
1769707845.3682876,8.13,0.02,0.23,1,0,WARNING
1769707845.3801727,8.18,0.02,0.23,1,0,WARNING
1769707845.4029152,8.31,0.02,0.23,1,0,WARNING
1769707845.4277909,8.3,0.02,0.23,1,0,WARNING
1769707845.4398198,8.26,0.02,0.23,1,0,WARNING
1769707845.477969,8.31,0.02,0.23,1,0,WARNING
1769707845.527897,8.22,0.02,0.23,1,0,WARNING
1769707845.5479455,8.29,0.02,0.23,1,0,WARNING
1769707845.5768898,8.24,0.02,0.23,1,0,WARNING
1769707845.6269712,8.28,0.02,0.23,1,0,WARNING
1769707845.64182,8.27,0.02,0.23,1,0,WARNING
1769707845.6668758,8.42,0.02,0.23,1,0,WARNING
1769707845.7176225,8.52,0.02,0.23,1,0,WARNING
1769707845.7728765,8.52,0.02,0.23,1,0,WARNING
1769707845.7858973,8.48,0.02,0.23,1,0,WARNING
1769707845.8295102,8.61,0.02,0.23,1,0,WARNING
1769707845.9065704,8.35,0.02,0.23,1,0,WARNING
1769707845.9331145,8.4,0.02,0.23,1,0,WARNING
1769707845.9511912,8.48,0.02,0.23,1,0,WARNING
1769707845.9674983,8.34,0.02,0.23,1,0,WARNING
1769707845.9875412,8.25,0.02,0.23,1,0,WARNING
1769707846.0159976,8.14,0.02,0.23,1,0,WARNING
1769707846.034538,8.15,0.02,0.23,1,0,WARNING
1769707846.063604,8.3,0.02,0.23,1,0,WARNING
1769707846.110349,7.67,0.02,0.23,1,0,WARNING
1769707846.1588252,6.19,0.02,0.23,1,0,WARNING
1769707846.1773896,5.81,0.02,0.23,1,0,WARNING
1769707846.2144065,4.08,0.02,0.23,1,0,WARNING
1769707846.2770512,3.71,0.02,0.23,1,0,WARNING
1769707846.294175,3.89,0.02,0.23,1,0,WARNING
1769707846.3214746,2.91,0.03,0.23,1,0,DROWSY
1769707847.3661573,8.18,0.03,0.23,1,0,WARNING
1769707847.3857284,8.08,0.03,0.23,1,0,WARNING
1769707847.4152617,8.26,0.03,0.23,1,0,WARNING
1769707847.4656386,8.61,0.03,0.23,1,0,WARNING
1769707847.4778316,8.52,0.03,0.23,1,0,WARNING
1769707847.5080562,8.6,0.03,0.23,1,0,WARNING
1769707847.564399,8.58,0.03,0.23,1,0,WARNING
1769707847.5761485,8.64,0.03,0.23,1,0,WARNING
1769707847.6049953,8.46,0.03,0.23,1,0,WARNING
1769707847.6674364,8.57,0.03,0.23,1,0,WARNING
1769707847.6857047,8.48,0.03,0.23,1,0,WARNING
1769707847.7142596,8.52,0.03,0.22,1,0,WARNING
1769707847.7645886,8.62,0.03,0.23,1,0,WARNING
1769707847.776306,8.41,0.03,0.23,1,0,WARNING
1769707847.8090441,8.58,0.03,0.23,1,0,WARNING
1769707847.8537474,8.17,0.03,0.23,1,0,WARNING
1769707847.8721728,8.18,0.03,0.23,1,0,WARNING
1769707847.9018939,8.54,0.03,0.23,1,0,WARNING
1769707847.9492738,8.46,0.03,0.23,1,0,WARNING
1769707847.9677982,8.42,0.03,0.23,1,0,WARNING
1769707848.0101905,8.48,0.03,0.23,1,0,WARNING
1769707848.058339,8.44,0.03,0.23,1,0,WARNING
1769707848.0817044,8.58,0.03,0.23,1,0,WARNING
1769707848.1158497,8.48,0.03,0.23,1,0,WARNING
1769707848.1726787,8.69,0.03,0.23,1,0,WARNING
1769707848.1874974,8.59,0.02,0.23,1,0,WARNING
1769707848.2155867,8.57,0.02,0.23,1,0,WARNING
1769707848.2653089,8.56,0.02,0.23,1,0,WARNING
1769707848.284562,8.48,0.02,0.23,1,0,WARNING
1769707848.3096542,8.3,0.02,0.23,1,0,WARNING
1769707848.3566983,8.5,0.02,0.23,1,0,WARNING
1769707848.3737347,8.54,0.02,0.23,1,0,WARNING
1769707848.4109657,8.53,0.02,0.23,1,0,WARNING
1769707848.4517465,8.41,0.02,0.23,1,0,WARNING
1769707848.4698012,8.37,0.02,0.22,1,0,WARNING
1769707848.5011442,8.42,0.02,0.22,1,0,WARNING
1769707848.567139,8.39,0.02,0.34,1,0,WARNING
1769707848.6132517,8.43,0.02,0.35,1,0,WARNING
1769707848.6276283,8.49,0.02,0.35,1,0,WARNING
1769707848.6553037,8.4,0.02,0.34,1,0,WARNING
1769707848.6737983,8.36,0.02,0.34,1,0,WARNING
1769707848.7134178,8.25,0.02,0.33,1,0,WARNING
1769707848.7509367,8.21,0.02,0.32,1,0,WARNING
1769707848.7719238,8.08,0.02,0.31,1,0,WARNING
1769707848.7992322,8.17,0.02,0.42,1,0,WARNING
1769707848.8499384,8.26,0.02,0.42,1,0,WARNING
1769707848.875573,8.02,0.02,0.42,1,0,WARNING
1769707848.895199,8.24,0.02,0.49,1,0,WARNING
1769707848.9456754,8.25,0.02,0.54,1,0,WARNING
1769707849.0211508,8.17,0.02,0.6,1,0,WARNING
1769707849.0276515,8.24,0.02,0.59,1,0,WARNING
1769707849.0576394,8.18,0.02,0.64,1,0,WARNING
1769707849.0761485,7.79,0.02,0.63,1,0,WARNING
1769707849.1053352,8.4,0.02,0.64,1,0,WARNING
1769707849.1532972,7.89,0.02,0.72,1,0,WARNING
1769707849.1766016,7.83,0.02,0.72,1,0,WARNING
1769707849.208382,7.87,0.02,0.69,1,0,WARNING
1769707849.2569036,7.6,0.02,0.7,1,0,WARNING
1769707849.2777836,7.58,0.02,0.69,1,0,WARNING
1769707849.2970426,7.89,0.0,0.71,1,0,WARNING
1769707849.3469968,7.53,0.0,0.76,1,0,WARNING
1769707849.3930142,7.29,0.0,0.73,1,0,WARNING
1769707849.411581,7.58,0.0,0.74,1,0,WARNING
1769707849.4562154,7.19,0.0,0.72,1,0,WARNING
1769707849.503954,7.14,0.0,0.73,1,0,WARNING
1769707849.5235233,7.35,0.0,0.74,1,0,WARNING
1769707849.5524282,7.13,0.0,0.73,1,0,WARNING
1769707849.5713747,7.42,0.0,0.72,1,0,WARNING
1769707849.600877,7.09,0.0,0.7,1,0,WARNING
1769707849.6486843,6.96,0.0,0.74,1,0,WARNING
1769707849.667381,6.92,0.0,0.75,1,0,WARNING
1769707849.703847,7.16,0.0,0.78,1,0,WARNING
1769707849.7436426,7.32,0.0,0.82,1,0,WARNING
1769707849.7954972,6.96,0.0,0.81,1,0,WARNING
1769707849.8129473,6.97,0.0,0.8,1,0,WARNING
1769707849.8389232,6.81,0.0,0.82,1,0,WARNING
1769707849.9055743,6.86,0.0,0.8,1,0,WARNING
1769707849.924029,7.15,0.0,0.81,1,0,WARNING
1769707849.9529033,6.87,0.0,0.84,1,0,WARNING
1769707849.9764369,6.96,0.0,0.85,1,0,WARNING
1769707850.0105643,6.79,0.0,0.86,1,0,WARNING
1769707850.0535598,7.09,0.0,0.89,1,0,WARNING
1769707850.0658607,7.18,0.0,0.87,1,0,WARNING
1769707850.0972283,7.21,0.0,0.9,1,0,WARNING
1769707850.1430295,7.23,0.0,0.92,1,0,WARNING
1769707850.193734,7.28,0.0,0.91,1,0,WARNING
1769707850.2127695,7.19,0.0,0.92,1,0,WARNING
1769707850.2416737,7.02,0.0,0.9,1,0,WARNING
1769707850.2927382,7.24,0.0,0.92,1,0,WARNING
1769707850.305294,7.22,0.0,0.94,1,0,WARNING
1769707850.3500078,7.49,0.0,0.9,1,0,WARNING
1769707850.3986394,7.32,0.0,0.89,1,0,WARNING
1769707850.4162807,7.47,0.0,0.9,1,0,WARNING
1769707850.4460542,7.29,0.0,0.92,1,0,WARNING
1769707850.4651432,7.4,0.0,0.94,1,0,WARNING
1769707850.4948184,7.07,0.0,0.9,1,0,WARNING
1769707850.5415587,7.3,0.0,0.92,1,0,WARNING
1769707850.59392,6.93,0.0,0.89,1,0,WARNING
1769707850.614177,6.96,0.0,0.9,1,0,WARNING
1769707850.6386566,6.91,0.0,0.87,1,0,WARNING
1769707850.694074,6.71,0.0,0.86,1,0,WARNING
1769707850.7135656,6.93,0.0,0.88,1,0,WARNING
1769707850.7342145,6.87,0.0,0.88,1,0,WARNING
1769707850.7824442,6.87,0.0,0.87,1,0,WARNING
1769707850.8055692,6.9,0.0,0.86,1,0,WARNING
1769707850.8464718,6.85,0.0,0.86,1,0,WARNING
1769707850.9008672,6.66,0.0,0.86,1,0,WARNING
1769707850.917747,6.66,0.0,0.87,1,0,WARNING
1769707850.943465,6.74,0.0,0.84,1,0,WARNING
1769707850.9943576,6.77,0.0,0.83,1,0,WARNING
1769707851.00866,6.78,0.0,0.84,1,0,WARNING
1769707851.040271,6.75,0.0,0.85,1,0,WARNING
1769707851.0858843,6.9,0.0,0.82,1,0,WARNING
1769707851.1037478,6.88,0.0,0.83,1,0,WARNING
1769707851.139379,7.0,0.0,0.83,1,0,WARNING
1769707851.1834111,7.04,0.0,0.87,1,0,WARNING
1769707851.1971316,7.07,0.0,0.87,1,0,WARNING
1769707851.241913,7.05,0.0,0.84,1,0,WARNING
1769707851.2971895,6.94,0.0,0.85,1,0,WARNING
1769707851.3161314,6.92,0.0,0.84,1,0,WARNING
1769707851.3521435,5.36,0.0,0.84,1,0,WARNING
1769707851.3950343,3.4,0.0,0.83,1,0,WARNING
1769707851.4138503,4.02,0.0,0.84,1,0,WARNING
1769707851.441299,4.81,0.0,0.82,1,0,WARNING
1769707851.4926105,5.52,0.0,0.7,1,0,WARNING
1769707851.5090797,5.28,0.0,0.7,1,0,WARNING
1769707851.5375547,6.72,0.0,0.56,1,0,WARNING
1769707851.5864108,6.92,0.0,0.44,1,0,WARNING
1769707851.6061046,6.86,0.0,0.47,1,0,WARNING
1769707851.6290932,6.99,0.0,0.42,1,0,WARNING
1769707851.6813095,6.98,0.0,0.4,1,0,WARNING
1769707851.6984134,7.07,0.0,0.4,1,0,WARNING
1769707851.7465782,7.37,0.0,0.35,1,0,WARNING
1769707851.7964761,7.39,0.0,0.3,1,0,WARNING
1769707851.8135004,7.25,0.0,0.3,1,0,WARNING
1769707851.8435647,7.44,0.0,0.29,1,0,WARNING
1769707851.889393,7.34,0.0,0.29,1,0,WARNING
1769707851.90522,7.39,0.0,0.29,1,0,WARNING
1769707851.9362903,7.43,0.0,0.28,1,0,WARNING
1769707851.996757,7.37,0.0,0.26,1,0,WARNING
1769707852.0016432,7.34,0.0,0.25,1,0,WARNING
1769707852.0360796,7.36,0.0,0.24,1,0,WARNING
1769707852.0844555,7.64,0.0,0.23,1,0,WARNING
1769707852.0987918,7.67,0.0,0.23,1,0,WARNING
1769707852.1292305,7.59,0.0,0.23,1,0,WARNING
1769707852.2017753,7.71,0.0,0.22,1,0,WARNING
1769707852.2402291,7.72,0.0,0.23,1,0,WARNING
1769707852.26071,7.72,0.0,0.23,1,0,WARNING
1769707852.288385,7.39,0.0,0.23,1,0,WARNING
1769707852.3097625,7.43,0.0,0.23,1,0,WARNING
1769707852.3372672,6.48,0.0,0.22,1,0,WARNING
1769707852.3871186,4.88,0.0,0.22,1,0,WARNING
1769707852.405066,5.2,0.0,0.22,1,0,WARNING
1769707852.4332273,5.77,0.0,0.23,1,0,WARNING
1769707852.4811068,6.99,0.0,0.22,1,0,WARNING
1769707852.499139,7.08,0.0,0.22,1,0,WARNING
1769707852.529736,7.42,0.0,0.23,1,0,WARNING
1769707852.5877025,7.63,0.0,0.23,1,0,WARNING
1769707852.6408436,7.64,0.0,0.23,1,0,WARNING
1769707852.6843271,7.65,0.0,0.23,1,0,WARNING
1769707852.7015142,7.68,0.0,0.23,1,0,WARNING
1769707852.7207215,7.7,0.0,0.23,1,0,WARNING
1769707852.748949,7.68,0.0,0.23,1,0,WARNING
1769707852.7910903,7.68,0.0,0.23,1,0,WARNING
1769707852.8118293,7.82,0.0,0.23,1,0,WARNING
1769707852.8334568,7.91,0.0,0.23,1,0,WARNING
1769707852.8816948,8.02,0.0,0.23,1,0,WARNING
1769707852.9006162,8.08,0.0,0.23,1,0,WARNING
1769707852.9459152,7.91,0.0,0.23,1,0,WARNING
1769707852.9767919,7.84,0.0,0.23,1,0,WARNING
1769707853.0267081,7.98,0.0,0.22,1,0,WARNING
1769707853.0452936,8.06,0.0,0.23,1,0,WARNING
1769707853.0999599,7.9,0.0,0.38,1,0,WARNING
1769707853.1360795,7.69,0.0,0.45,1,0,WARNING
1769707853.1535645,7.72,0.0,0.46,1,0,WARNING
1769707853.1861253,7.48,0.0,0.49,1,0,WARNING
1769707853.2045639,7.71,0.0,0.48,1,0,WARNING
1769707853.2323794,7.56,0.0,0.51,1,0,WARNING
1769707853.2821372,7.44,0.0,0.52,1,0,WARNING
1769707853.3003023,7.47,0.0,0.5,1,0,WARNING
1769707853.3295922,7.34,0.0,0.52,1,0,WARNING
1769707853.3787131,7.68,0.0,0.52,1,0,WARNING
1769707853.4241476,7.45,0.0,0.56,1,0,WARNING
1769707853.4477637,7.51,0.0,0.56,1,0,WARNING
1769707853.4734385,7.33,0.0,0.57,1,0,WARNING
1769707853.536588,7.22,0.0,0.64,1,0,WARNING
1769707853.5547757,7.22,0.0,0.64,1,0,WARNING
1769707853.5860903,7.3,0.0,0.66,1,0,WARNING
1769707853.6049564,7.19,0.0,0.66,1,0,WARNING
1769707853.6409385,7.38,0.0,0.68,1,0,WARNING
1769707853.6815436,7.53,0.0,0.72,1,0,WARNING
1769707853.7015069,7.49,0.0,0.72,1,0,WARNING
1769707853.7284224,7.58,0.0,0.78,1,0,WARNING
1769707853.7736707,7.36,0.0,0.8,1,0,WARNING
1769707853.8250563,7.24,0.0,0.84,1,0,WARNING
1769707853.843851,7.45,0.0,0.84,1,0,WARNING
1769707853.8738668,7.22,0.0,0.84,1,0,WARNING
1769707853.9222312,7.0,0.0,0.82,1,0,WARNING
1769707853.9418514,6.83,0.0,0.84,1,0,WARNING
1769707853.9691634,6.76,0.0,0.87,1,0,WARNING
1769707854.0335195,6.09,0.0,0.84,1,0,WARNING
1769707854.0520692,6.54,0.0,0.86,1,0,WARNING
1769707854.0817535,6.06,0.0,0.87,1,0,WARNING
1769707854.1094213,6.34,0.0,0.86,1,0,WARNING
1769707854.1286068,5.88,0.0,0.83,1,0,WARNING
1769707854.1754386,5.15,0.0,0.8,1,0,WARNING
1769707854.2253428,5.4,0.0,0.79,1,0,WARNING
1769707854.2519288,4.94,0.0,0.8,1,0,WARNING
1769707854.2689087,4.34,0.0,0.8,1,0,WARNING
1769707854.3174381,4.26,0.0,0.83,1,0,WARNING
1769707854.338086,3.86,0.0,0.82,1,0,WARNING
1769707854.3691003,4.02,0.0,0.84,1,0,WARNING
1769707854.4219549,3.55,0.0,0.84,1,0,WARNING
1769707854.43196,4.06,0.0,0.82,1,0,WARNING
1769707854.4801633,3.82,0.0,0.85,1,0,WARNING
1769707854.5337555,3.99,0.0,0.83,1,0,WARNING
1769707854.5579033,4.27,0.0,0.83,1,0,WARNING
1769707854.5768354,4.6,0.0,0.83,1,0,WARNING
1769707854.623792,4.74,0.0,0.83,1,0,WARNING
1769707854.66722,4.41,0.0,0.84,1,0,WARNING
1769707854.6888294,4.3,0.0,0.85,1,0,WARNING
1769707854.7192545,4.23,0.0,0.85,1,0,WARNING
1769707854.7390094,4.01,0.0,0.85,1,0,WARNING
1769707854.7701864,3.99,0.0,0.84,1,0,WARNING
1769707854.827865,4.4,0.0,0.82,1,0,WARNING
1769707854.836878,3.98,0.0,0.84,1,0,WARNING
1769707854.8658216,3.96,0.0,0.82,1,0,WARNING
1769707854.9322374,4.25,0.0,0.85,1,0,WARNING
1769707854.9485755,4.06,0.0,0.85,1,0,WARNING
1769707854.9793608,4.15,0.0,0.85,1,0,WARNING
1769707855.0262134,4.23,0.0,0.88,1,0,WARNING
1769707855.0448384,4.4,0.0,0.88,1,0,WARNING
1769707855.0722706,4.35,0.0,0.88,1,0,WARNING
1769707855.1211333,4.51,0.0,0.91,1,0,WARNING
1769707855.1400719,4.74,0.0,0.91,1,0,WARNING
1769707855.1752698,4.67,0.0,0.87,1,0,WARNING
1769707855.217725,4.63,0.0,0.9,1,0,WARNING
1769707855.236453,5.0,0.0,0.9,1,0,WARNING
1769707855.2651515,5.19,0.0,0.88,1,0,WARNING
1769707855.3139155,4.36,0.0,0.88,1,0,WARNING
1769707855.3325944,4.49,0.0,0.88,1,0,WARNING
1769707855.3771992,5.15,0.0,0.9,1,0,WARNING
1769707855.4334016,4.95,0.0,0.9,1,0,WARNING
1769707855.4456632,4.23,0.0,0.9,1,0,WARNING
1769707855.4721327,5.13,0.0,0.92,1,0,WARNING
1769707855.5208862,5.02,0.0,0.92,1,0,WARNING
1769707855.543001,4.95,0.0,0.91,1,0,WARNING
1769707855.566875,4.52,0.0,0.92,1,0,WARNING
1769707855.6176698,4.76,0.0,0.92,1,0,WARNING
1769707855.636675,4.78,0.0,0.91,1,0,WARNING
1769707855.667698,4.65,0.0,0.93,1,0,WARNING
1769707855.7110417,4.9,0.0,0.9,1,0,WARNING
1769707855.757386,5.27,0.0,0.87,1,0,WARNING
1769707855.7838194,5.26,0.0,0.88,1,0,WARNING
1769707855.8341637,5.13,0.0,0.88,1,0,WARNING
1769707855.8858492,5.2,0.0,0.86,1,0,WARNING
1769707855.894057,5.37,0.0,0.88,1,0,WARNING
1769707855.921427,5.04,0.0,0.89,1,0,WARNING
1769707855.9511747,5.09,0.0,0.88,1,0,WARNING
1769707855.9691284,5.16,0.0,0.88,1,0,WARNING
1769707856.0175307,4.54,0.0,0.9,1,0,WARNING
1769707856.038118,4.45,0.0,0.91,1,0,WARNING
1769707856.0649943,4.67,0.0,0.89,1,0,WARNING
1769707856.1144602,4.76,0.0,0.92,1,0,WARNING
1769707856.135592,4.47,0.0,0.92,1,0,WARNING
1769707856.1594708,4.88,0.0,0.9,1,0,WARNING
1769707856.2154498,4.75,0.0,0.89,1,0,WARNING
1769707856.2722807,4.74,0.0,0.93,1,0,WARNING
1769707856.289675,4.56,0.0,0.93,1,0,WARNING
1769707856.3270116,4.72,0.0,0.91,1,0,WARNING
1769707856.3414698,4.75,0.0,0.91,1,0,WARNING
1769707856.3682847,4.22,0.0,0.9,1,0,WARNING
1769707856.4261444,4.54,0.0,0.9,1,0,WARNING
1769707856.4337192,4.32,0.0,0.89,1,0,WARNING
1769707856.463933,4.68,0.0,0.91,1,0,WARNING
1769707856.515472,4.92,0.0,0.89,1,0,WARNING
1769707856.5428708,4.68,0.0,0.87,1,0,WARNING
1769707856.569733,4.25,0.0,0.86,1,0,WARNING
1769707856.6095395,4.24,0.0,0.89,1,0,WARNING
1769707856.6567965,4.72,0.0,0.83,1,0,WARNING
1769707856.6746364,4.69,0.0,0.82,1,0,WARNING
1769707856.7226746,4.27,0.0,0.85,1,0,WARNING
1769707856.77233,3.97,0.0,0.86,1,0,WARNING
1769707856.7915206,4.15,0.0,0.84,1,0,WARNING
1769707856.8156607,4.14,0.0,0.86,1,0,WARNING
1769707856.8297951,4.43,0.0,0.86,1,0,WARNING
1769707856.865351,4.38,0.0,0.88,1,0,WARNING
1769707856.9144511,4.64,0.0,0.87,1,0,WARNING
1769707856.9670815,5.21,0.0,0.86,1,0,WARNING
1769707856.977214,4.97,0.0,0.86,1,0,WARNING
1769707857.0123076,5.57,0.0,0.89,1,0,WARNING
1769707857.058197,4.97,0.0,0.91,1,0,WARNING
1769707857.0770624,4.78,0.0,0.88,1,0,WARNING
1769707857.1137602,4.76,0.0,0.9,1,0,WARNING
1769707857.1527965,4.58,0.0,0.91,1,0,WARNING
1769707857.1693232,4.98,0.0,0.9,1,0,WARNING
1769707857.2245498,4.87,0.0,0.89,1,0,WARNING
1769707857.2649975,4.96,0.0,0.81,1,0,WARNING
1769707857.282328,5.02,0.0,0.8,1,0,WARNING
1769707857.313421,5.61,0.0,0.65,1,0,WARNING
1769707857.3611934,5.98,0.0,0.52,1,0,WARNING
1769707857.3798501,5.78,0.0,0.53,1,0,WARNING
1769707857.412968,5.98,0.0,0.4,1,0,WARNING
1769707857.4647903,5.66,0.0,0.35,1,0,WARNING
1769707857.4769752,6.21,0.0,0.37,1,0,WARNING
1769707857.5104728,5.92,0.0,0.34,1,0,WARNING
1769707857.5534437,6.21,0.0,0.3,1,0,WARNING
1769707857.5711079,6.34,0.0,0.31,1,0,WARNING
1769707857.6003668,6.31,0.0,0.27,1,0,WARNING
1769707857.6656907,6.8,0.0,0.26,1,0,WARNING
1769707857.684587,6.67,0.0,0.26,1,0,WARNING
1769707857.7147539,6.8,0.0,0.26,1,0,WARNING
1769707857.7611127,7.0,0.0,0.25,1,0,WARNING
1769707857.7786121,6.87,0.0,0.26,1,0,WARNING
1769707857.8115184,6.93,0.0,0.24,1,0,WARNING
1769707857.8562279,7.06,0.0,0.23,1,0,WARNING
1769707857.8758528,6.93,0.0,0.24,1,0,WARNING
1769707857.9030597,7.21,0.0,0.23,1,0,WARNING
1769707857.9550192,7.29,0.0,0.22,1,0,WARNING
1769707857.966463,7.19,0.0,0.22,1,0,WARNING
1769707858.00087,7.32,0.0,0.23,1,0,WARNING
1769707858.061902,7.51,0.0,0.23,1,0,WARNING
1769707858.0669875,7.54,0.0,0.23,1,0,WARNING
1769707858.1136143,7.72,0.0,0.23,1,0,WARNING
1769707858.1629152,7.69,0.0,0.23,1,0,WARNING
1769707858.179256,7.65,0.0,0.23,1,0,WARNING
1769707858.2127793,7.41,0.0,0.23,1,0,WARNING
1769707858.2569284,7.37,0.0,0.23,1,0,WARNING
1769707858.278812,7.43,0.0,0.23,1,0,WARNING
1769707858.3038175,7.3,0.0,0.23,1,0,WARNING
1769707858.3611264,7.29,0.0,0.23,1,0,WARNING
1769707858.3710709,7.36,0.0,0.23,1,0,WARNING
1769707858.404744,7.39,0.0,0.22,1,0,WARNING
1769707858.4472384,7.32,0.0,0.23,1,0,WARNING
1769707858.4654953,7.31,0.0,0.23,1,0,WARNING
1769707858.4980128,6.39,0.0,0.23,1,0,WARNING
1769707858.5584593,4.59,0.0,0.23,1,0,WARNING
1769707858.6079073,4.62,0.0,0.23,1,0,WARNING
1769707858.6257875,4.52,0.0,0.23,1,0,WARNING
1769707858.6556425,6.11,0.0,0.23,1,0,WARNING
1769707858.6729875,6.13,0.0,0.23,1,0,WARNING
1769707858.703253,6.61,0.0,0.23,1,0,WARNING
1769707858.748437,7.02,0.0,0.23,1,0,WARNING
1769707858.7709062,6.92,0.0,0.23,1,0,WARNING
1769707858.7986834,7.09,0.0,0.23,1,0,WARNING
1769707858.85265,7.43,0.0,0.23,1,0,WARNING
1769707858.867474,7.42,0.0,0.23,1,0,WARNING
1769707858.8944333,7.68,0.0,0.23,1,0,WARNING
1769707858.9438684,7.72,0.0,0.23,1,0,WARNING
1769707859.0058944,7.58,0.0,0.23,1,0,WARNING
1769707859.0185392,7.65,0.0,0.23,1,0,WARNING
1769707859.0557568,7.37,0.0,0.23,1,0,WARNING
1769707859.0804117,7.51,0.0,0.23,1,0,WARNING
1769707859.1014247,7.0,0.0,0.23,1,0,WARNING
1769707859.1508906,5.75,0.0,0.23,1,0,WARNING
1769707859.1761966,5.66,0.0,0.23,1,0,WARNING
1769707859.2017612,6.18,0.0,0.23,1,0,WARNING
1769707859.2500677,6.78,0.0,0.23,1,0,WARNING
1769707859.2715247,6.85,0.0,0.23,1,0,WARNING
1769707859.2975812,7.24,0.0,0.23,1,0,WARNING
1769707859.352697,7.51,0.0,0.23,1,0,WARNING
1769707859.392338,8.03,0.0,0.23,1,0,WARNING
1769707859.4123576,8.02,0.0,0.23,1,0,WARNING
1769707859.4573479,8.08,0.0,0.23,1,0,WARNING
1769707859.5046234,8.21,0.0,0.23,1,0,WARNING
1769707859.5232046,8.08,0.0,0.23,1,0,WARNING
